0,1024
1,1023.2
2,1022.4
3,1021.6
4,1020.7
5,1019.9
6,1019.1
7,1018.3
8,1017.5
9,1016.7
10,1015.8
11,1015
12,1014.2
13,1013.4
14,1012.6
15,1011.8
16,1010.9
17,1010.1
18,1009.3
19,1008.5
20,1007.7
21,1006.9
22,1006.1
23,1005.2
24,1004.4
25,1003.6
26,1002.8
27,1002
28,1001.2
29,1000.4
30,999.55
31,998.74
32,997.93
33,997.11
34,996.3
35,995.49
36,994.67
37,993.86
38,993.05
39,992.24
40,991.42
41,990.61
42,989.8
43,988.99
44,988.17
45,987.36
46,986.55
47,985.74
48,984.93
49,984.12
50,983.3
51,982.49
52,981.68
53,980.87
54,980.06
55,979.25
56,978.43
57,977.62
58,976.81
59,976
60,975.19
61,974.38
62,973.57
63,972.76
64,971.95
65,971.14
66,970.32
67,969.51
68,968.7
69,967.89
70,967.08
71,966.27
72,965.46
73,964.65
74,963.84
75,963.03
76,962.22
77,961.41
78,960.6
79,959.79
80,958.98
81,958.17
82,957.36
83,956.55
84,955.74
85,954.93
86,954.12
87,953.31
88,952.5
89,951.69
90,950.88
91,950.07
92,949.26
93,948.45
94,947.64
95,946.83
96,946.02
97,945.21
98,944.4
99,943.59
100,942.78
101,941.97
102,941.15
103,940.34
104,939.53
105,938.72
106,937.91
107,937.1
108,936.29
109,935.48
110,934.67
111,933.86
112,933.05
113,932.24
114,931.43
115,930.62
116,929.81
117,929
118,928.19
119,927.38
120,926.57
121,925.76
122,924.95
123,924.14
124,923.33
125,922.52
126,921.71
127,920.9
128,920.08
129,919.27
130,918.46
131,917.65
132,916.84
133,916.03
134,915.22
135,914.41
136,913.6
137,912.78
138,911.97
139,911.16
140,910.35
141,909.54
142,908.73
143,907.92
144,907.1
145,906.29
146,905.48
147,904.67
148,903.86
149,903.04
150,902.23
151,901.42
152,900.61
153,899.79
154,898.98
155,898.17
156,897.36
157,896.54
158,895.73
159,894.92
160,894.1
161,893.29
162,892.48
163,891.67
164,890.85
165,890.04
166,889.22
167,888.41
168,887.6
169,886.78
170,885.97
171,885.15
172,884.34
173,883.53
174,882.71
175,881.9
176,881.08
177,880.27
178,879.45
179,878.64
180,877.82
181,877.01
182,876.19
183,875.38
184,874.56
185,873.74
186,872.93
187,872.11
188,871.3
189,870.48
190,869.66
191,868.85
192,868.03
193,867.21
194,866.39
195,865.58
196,864.76
197,863.94
198,863.12
199,862.31
200,861.49
201,860.67
202,859.85
203,859.03
204,858.22
205,857.4
206,856.58
207,855.76
208,854.94
209,854.12
210,853.3
211,852.48
212,851.66
213,850.84
214,850.02
215,849.2
216,848.38
217,847.56
218,846.74
219,845.92
220,845.1
221,844.27
222,843.45
223,842.63
224,841.81
225,840.99
226,840.16
227,839.34
228,838.52
229,837.69
230,836.87
231,836.05
232,835.22
233,834.4
234,833.58
235,832.75
236,831.93
237,831.1
238,830.28
239,829.45
240,828.63
241,827.8
242,826.98
243,826.15
244,825.33
245,824.5
246,823.67
247,822.85
248,822.02
249,821.19
250,820.36
251,819.54
252,818.71
253,817.88
254,817.05
255,816.22
256,815.39
257,814.57
258,813.74
259,812.91
260,812.08
261,811.25
262,810.42
263,809.59
264,808.76
265,807.92
266,807.09
267,806.26
268,805.43
269,804.6
270,803.77
271,802.93
272,802.1
273,801.27
